date,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,cldc
2019-01-26,17.0,9.8,24.1,33,0.0,0,4.7,1021.7,0
2019-01-27,16.8,10.1,23.9,44,0.0,0,4.6,1018.8,0
2019-01-28,15.5,9.6,22.5,59,0.0,0,4.5,1014.9,0
2019-01-29,16.0,12.7,20.6,73,0.0,0,5.6,1012.5,1
2019-01-30,14.8,12.2,18.5,80,0.0,0,5.6,1012.7,1
2019-01-31,13.8,11.1,15.3,82,18.3,0,9.8,1013.5,
2019-02-01,12.8,8.9,16.6,78,0.3,0,8.0,1014.9,
2019-02-02,12.9,10.9,15.0,86,45.1,0,16.8,1010.2,
2019-02-03,12.5,10.5,14.5,85,14.2,0,11.2,1012.3,
2019-02-04,12.7,11.3,14.9,82,13.1,0,15.4,1010.2,
2019-02-05,11.0,8.3,13.3,66,3.1,0,15.7,1012.7,
2019-02-06,9.7,6.1,13.3,38,0.0,0,12.8,1019.3,0
2019-02-07,10.3,4.7,16.0,45,0.0,0,7.4,1023.3,0
2019-02-08,10.7,5.2,16.0,54,0.0,0,7.6,1018.9,0
2019-02-09,11.0,7.5,14.5,72,5.5,0,9.2,1016.6,
2019-02-10,10.7,8.5,13.5,74,5.8,0,12.1,1016.7,
2019-02-11,10.2,4.7,15.0,48,0.0,0,8.6,1020.5,0
2019-02-12,12.3,5.8,19.7,43,0.0,0,5.6,1018.5,0
2019-02-13,12.5,10.5,15.1,62,1.7,0,15.5,1014.0,
2019-02-14,14.0,11.8,17.1,87,43.3,0,18.0,1010.4,
2019-02-15,12.3,10.0,15.0,78,3.3,0,9.7,1018.4,
2019-02-16,11.7,8.1,15.6,60,0.0,0,15.1,1019.2,0
2019-02-17,10.6,6.7,13.4,61,0.3,0,17.4,1016.6,
2019-02-18,10.3,6.5,15.1,40,0.0,0,13.0,1016.9,0
2019-02-19,10.5,6.2,14.9,39,0.0,0,9.6,1019.5,0
2019-02-20,9.7,5.6,13.3,63,0.9,0,13.4,1012.8,
2019-02-21,9.5,6.2,13.6,61,0.0,0,8.7,1003.9,0
2019-02-22,10.3,4.9,16.0,43,0.0,0,10.2,1015.2,0
2019-02-23,10.7,4.7,16.0,53,0.0,0,7.4,1024.8,0
2019-02-24,12.2,6.4,18.3,55,0.0,0,6.4,1020.5,0
2019-02-25,13.2,8.3,18.8,66,0.0,0,5.2,1017.8,0
2019-02-26,12.8,8.7,17.3,76,0.0,0,7.7,1018.2,0
2019-02-27,13.9,10.9,17.5,71,0.5,0,7.0,1020.3,
2019-02-28,14.7,12.9,18.4,84,1.0,0,10.3,1019.5,
2019-03-01,14.8,13.3,17.3,80,0.0,0,7.9,1018.0,
2019-03-02,14.2,12.5,16.4,91,19.8,0,14.2,1016.0,
2019-03-03,14.0,12.7,16.0,84,0.7,0,11.5,1018.5,
2019-03-04,13.8,11.8,16.7,73,0.0,0,10.6,1018.0,
2019-03-05,13.6,9.4,17.7,73,1.3,0,9.1,1015.2,
2019-03-06,14.2,12.4,15.5,88,24.4,0,12.3,1014.1,
2019-03-07,13.5,11.1,16.1,74,0.1,0,12.0,1016.5,
2019-03-08,12.5,9.6,15.5,61,0.0,0,16.5,1016.1,0
2019-03-09,11.7,8.3,15.6,65,0.0,0,11.9,1015.8,1
2019-03-10,11.6,8.9,15.5,65,0.4,0,7.2,1014.0,
2019-03-11,13.5,9.1,19.2,56,0.0,0,6.7,1011.5,
2019-03-12,16.2,12.3,21.1,56,0.0,0,16.2,1007.5,
2019-03-13,15.0,11.4,20.1,46,0.0,0,14.3,1014.8,
2019-03-14,15.2,9.1,22.1,36,0.0,0,5.9,1020.7,0
2019-03-15,16.8,8.7,23.6,27,0.0,0,8.9,1018.6,
2019-03-16,19.6,11.4,26.4,27,0.0,0,8.9,1015.8,0
2019-03-17,19.8,12.8,28.1,36,0.0,0,8.3,1015.0,0
2019-03-18,18.4,13.1,24.4,58,0.0,0,7.7,1014.5,0
2019-03-19,15.2,11.9,19.0,75,0.0,0,9.7,1014.3,1
2019-03-20,15.2,12.8,18.6,70,0.0,0,13.6,1016.5,
2019-03-21,13.3,11.5,15.9,71,5.5,0,11.7,1019.4,
2019-03-22,13.3,8.8,18.3,71,0.0,0,8.8,1020.9,1
2019-03-23,14.8,12.8,17.9,73,0.0,0,10.1,1020.6,
2019-03-24,15.1,10.4,19.8,73,0.0,0,7.9,1020.9,0
2019-03-25,15.9,10.8,21.8,64,0.0,0,9.3,1019.1,0
2019-03-26,15.5,10.7,20.7,66,0.0,0,8.3,1016.0,0
2019-03-27,15.6,12.6,20.0,76,0.0,0,11.2,1017.6,1
2019-03-28,15.8,12.4,19.3,68,0.0,0,12.1,1021.5,0
2019-03-29,16.0,10.9,21.1,58,0.0,0,9.8,1020.4,0
2019-03-30,17.8,10.4,24.0,45,0.0,0,8.5,1016.8,0
2019-03-31,19.9,12.7,28.1,38,0.0,0,7.3,1015.5,0
2019-04-01,20.8,15.8,27.8,39,0.0,0,8.4,1013.2,0
2019-04-02,17.1,14.8,20.7,70,0.0,0,13.3,1013.1,1
2019-04-03,15.7,13.6,18.9,70,0.0,0,10.7,1017.0,
2019-04-04,15.2,13.5,18.8,69,0.0,0,10.8,1017.7,
2019-04-05,15.3,12.3,18.4,67,0.0,0,11.1,1016.3,
2019-04-06,16.3,13.5,20.2,71,0.0,0,10.0,1018.2,
2019-04-07,18.3,13.5,25.2,68,0.0,0,6.5,1019.5,0
2019-04-08,20.9,15.3,27.9,55,0.0,0,7.2,1016.9,0
2019-04-09,19.5,15.5,25.5,53,0.0,0,17.2,1014.4,0
2019-04-10,19.1,15.5,23.5,29,0.0,0,21.2,1017.4,0
2019-04-11,18.4,13.5,21.9,43,0.0,0,13.5,1014.0,0
2019-04-12,18.1,13.8,23.4,49,0.0,0,15.5,1008.3,0
2019-04-13,17.8,12.2,24.0,57,0.0,0,9.5,1014.1,0
2019-04-14,16.4,12.5,20.1,67,0.0,0,9.6,1013.8,0
2019-04-15,14.1,11.2,18.1,74,0.0,0,11.5,1011.8,0
2019-04-16,15.1,13.4,17.9,68,0.0,0,12.0,1014.9,
2019-04-17,16.4,11.5,22.7,67,0.0,0,10.5,1019.4,0
2019-04-18,19.0,12.9,25.3,61,0.0,0,9.5,1017.8,0
2019-04-19,16.3,13.4,20.7,77,0.0,0,11.0,1014.0,0
2019-04-20,14.8,13.8,18.0,73,0.0,0,10.1,1014.7,
2019-04-21,15.5,12.5,19.5,67,0.0,0,11.6,1015.7,
2019-04-22,16.2,12.0,20.8,71,0.0,0,9.3,1014.9,1
2019-04-23,18.0,13.7,23.7,72,0.0,0,9.2,1013.8,0
2019-04-24,18.2,14.4,24.4,73,0.0,0,10.7,1014.5,0
2019-04-25,17.4,14.0,22.8,74,0.0,0,9.9,1014.6,
2019-04-26,16.3,14.0,20.1,77,0.0,0,10.7,1015.2,
2019-04-27,15.6,14.1,19.4,77,0.0,0,9.5,1014.5,
2019-04-28,16.1,14.4,19.8,74,0.2,0,9.0,1011.4,
2019-04-29,15.8,13.3,19.4,74,1.0,0,11.0,1010.6,
2019-04-30,15.5,14.0,18.3,69,0.3,0,11.3,1014.5,
2019-05-01,15.9,11.8,20.0,66,0.0,0,10.8,1015.5,1
2019-05-02,16.2,12.8,20.5,73,0.0,0,8.9,1014.8,0
2019-05-03,16.9,13.9,21.2,73,0.0,0,10.5,1013.7,
2019-05-04,17.2,14.8,21.0,72,0.0,0,10.3,1012.1,
2019-05-05,16.5,15.0,19.8,69,0.0,0,13.6,1011.2,
2019-05-06,16.3,14.0,19.4,69,0.2,0,13.7,1012.7,
2019-05-07,16.1,14.2,18.2,68,0.0,0,10.9,1017.1,
2019-05-08,16.1,15.0,17.8,70,0.0,0,11.3,1015.1,
2019-05-09,16.1,15.1,17.7,73,0.0,0,7.4,1010.1,
2019-05-10,16.8,15.0,20.1,70,0.9,0,5.5,1010.0,
2019-05-11,18.0,14.5,22.9,71,1.1,0,10.0,1012.4,
2019-05-12,18.2,14.6,23.3,74,0.0,0,9.4,1013.5,1
2019-05-13,17.8,16.2,20.5,76,0.0,0,10.0,1015.3,
2019-05-14,17.9,15.7,21.2,76,0.0,0,10.5,1015.3,
2019-05-15,16.8,15.6,19.3,75,0.0,0,11.0,1013.7,
2019-05-16,16.6,14.0,20.3,69,7.3,0,21.5,1012.2,
2019-05-17,16.8,12.0,20.9,58,0.0,0,12.9,1014.9,0
2019-05-18,16.6,12.4,21.3,65,0.1,0,11.1,1013.8,
2019-05-19,14.1,11.1,17.7,73,6.5,0,15.2,1011.9,
2019-05-20,15.8,12.3,20.2,63,0.0,0,16.8,1012.2,1
2019-05-21,15.8,14.0,18.8,67,0.0,0,14.1,1011.4,
2019-05-22,15.8,12.9,19.3,59,2.2,0,13.5,1006.7,
2019-05-23,15.0,12.8,17.7,69,0.0,0,11.4,1013.4,
2019-05-24,16.4,11.8,20.9,61,0.0,0,11.5,1014.1,0
2019-05-25,16.2,13.1,20.2,71,0.0,0,10.7,1011.9,1
2019-05-26,14.6,12.6,16.3,73,1.5,0,13.3,1013.1,
2019-05-27,14.6,9.8,18.9,63,0.0,0,9.5,1015.5,0
2019-05-28,16.2,11.7,20.1,65,0.0,0,9.2,1012.8,0
2019-05-29,17.8,13.6,22.1,68,0.0,0,10.2,1011.1,0
2019-05-30,17.5,14.4,22.1,74,0.0,0,10.1,1011.9,0
2019-05-31,16.7,14.5,20.5,76,0.0,0,10.0,1011.9,
2019-06-01,16.5,15.3,18.5,75,0.0,0,9.8,1011.3,
2019-06-02,16.7,15.5,19.6,73,0.0,0,9.4,1012.1,
2019-06-03,17.2,15.0,20.8,72,0.0,0,11.4,1012.3,
2019-06-04,17.4,15.3,21.8,76,0.0,0,9.0,1012.7,
2019-06-05,18.3,15.9,22.9,78,0.0,0,8.7,1013.0,
2019-06-06,18.4,16.2,22.8,79,0.0,0,10.8,1013.0,
2019-06-07,18.2,16.2,21.2,76,0.0,0,11.2,1012.1,
2019-06-08,19.3,16.4,24.1,71,0.0,0,10.2,1012.4,
2019-06-09,20.7,16.2,27.3,70,0.0,0,10.2,1013.8,0
2019-06-10,22.8,17.3,30.8,64,0.0,0,8.5,1014.4,0
2019-06-11,23.0,18.2,29.1,66,0.0,0,10.2,1014.5,0
2019-06-12,21.3,16.7,25.2,74,0.0,0,11.6,1013.6,0
2019-06-13,18.3,16.2,22.0,76,0.0,0,11.7,1013.2,
2019-06-14,18.1,16.6,21.7,74,0.0,0,11.0,1013.5,
2019-06-15,18.8,17.0,22.9,72,0.0,0,10.5,1013.1,
2019-06-16,18.4,16.6,22.0,75,0.0,0,10.2,1011.5,
2019-06-17,18.2,16.4,21.5,76,0.0,0,9.3,1011.7,
2019-06-18,18.6,16.7,21.8,75,0.0,0,10.2,1013.7,
2019-06-19,20.1,17.9,25.1,70,0.0,0,4.9,1014.3,
2019-06-20,19.3,18.0,21.8,72,0.0,0,3.6,1013.5,
2019-06-21,18.7,16.5,20.8,74,0.4,0,4.4,1012.5,
2019-06-22,19.5,17.4,22.7,70,0.0,0,6.2,1013.6,
2019-06-23,19.2,16.4,24.1,74,0.0,0,5.9,1014.4,0
2019-06-24,18.6,16.9,21.5,79,0.0,0,4.3,1012.5,
2019-06-25,18.7,17.5,20.9,74,0.0,0,4.4,1012.0,
2019-06-26,18.9,17.4,21.9,75,0.0,0,5.0,1013.9,
2019-06-27,19.7,14.7,24.6,72,0.0,0,5.2,1015.0,
2019-06-28,20.6,17.0,26.0,70,0.0,0,4.9,1014.9,1
2019-06-29,21.5,15.9,28.8,65,0.0,0,4.2,1014.7,0
2019-06-30,22.3,17.1,28.4,62,0.0,0,4.8,1014.6,0
2019-07-01,22.0,17.6,27.6,64,0.0,0,5.1,1013.4,0
2019-07-02,21.6,17.9,26.7,66,0.0,0,3.8,1012.2,0
2019-07-03,21.1,18.5,25.5,67,0.0,0,6.1,1011.5,
2019-07-04,20.5,17.6,23.7,67,0.0,0,5.4,1012.7,
2019-07-05,20.2,17.0,24.7,71,0.0,0,5.3,1015.1,
2019-07-06,19.9,17.5,24.6,74,0.0,0,4.0,1015.3,
2019-07-07,20.0,18.5,23.1,72,0.0,0,4.7,1014.5,
2019-07-08,20.0,17.7,23.5,66,0.0,0,5.4,1015.1,
2019-07-09,20.9,18.0,25.7,67,0.0,0,5.8,1015.8,
2019-07-10,20.7,17.0,25.3,72,0.0,0,4.9,1016.3,0
2019-07-11,21.6,17.2,28.2,71,0.0,0,4.7,1014.2,0
2019-07-12,21.9,17.7,28.3,71,0.0,0,3.5,1010.4,0
2019-07-13,22.5,18.2,28.3,71,0.0,0,3.3,1010.4,0
2019-07-14,21.8,18.5,26.9,73,0.0,0,10.2,1013.6,
2019-07-15,21.7,17.2,27.2,73,0.0,0,3.2,1011.9,0
2019-07-16,22.8,18.0,28.2,69,0.0,0,3.5,1009.9,0
2019-07-17,22.4,19.5,26.2,69,0.0,0,4.9,1012.5,
2019-07-18,21.7,18.4,26.6,70,0.0,0,5.7,1013.7,
2019-07-19,20.8,17.4,26.3,67,0.0,0,5.4,1013.0,
2019-07-20,21.3,18.5,25.6,68,0.0,0,5.3,1012.8,
2019-07-21,21.4,17.5,26.6,70,0.0,0,5.6,1012.5,0
2019-07-22,22.3,18.0,28.9,69,0.0,0,4.4,1013.8,0
2019-07-23,24.7,20.1,32.3,61,0.7,0,5.7,1013.7,0
2019-07-24,26.5,21.4,33.7,55,0.0,0,3.2,1013.1,0
2019-07-25,26.3,22.6,32.0,54,0.0,0,3.9,1012.8,0
2019-07-26,25.4,20.6,31.5,55,0.0,0,4.4,1014.2,0
2019-07-27,24.9,20.4,31.1,57,0.0,0,3.8,1013.9,0
2019-07-28,23.3,19.1,26.7,67,0.0,0,3.8,1013.3,0
2019-07-29,22.2,18.9,26.7,72,0.0,0,4.0,1012.0,
2019-07-30,22.7,19.0,27.2,70,0.0,0,5.1,1011.9,
2019-07-31,22.2,19.1,27.2,72,0.0,0,4.9,1013.9,0
2019-08-01,22.5,18.1,26.4,68,0.0,0,4.2,1014.4,0
2019-08-02,23.2,18.5,28.4,65,0.0,0,4.6,1013.2,0
2019-08-03,23.6,19.1,28.8,67,0.0,0,4.0,1012.2,0
2019-08-04,23.0,18.6,28.9,69,0.0,0,3.4,1012.7,0
2019-08-05,22.1,17.7,28.2,70,0.0,0,5.2,1012.7,0
2019-08-06,22.8,19.0,29.4,68,0.0,0,4.9,1012.0,0
2019-08-07,21.7,18.0,27.2,73,0.0,0,4.3,1013.0,0
2019-08-08,20.7,17.5,25.2,73,0.0,0,4.6,1012.7,0
2019-08-09,21.7,17.9,27.2,68,0.0,0,3.8,1012.1,2
2019-08-10,21.8,17.5,26.5,67,0.0,0,4.0,1012.6,0
2019-08-11,21.7,18.5,27.2,73,0.0,0,4.7,1013.7,0
2019-08-12,21.5,17.9,27.2,74,0.0,0,4.3,1013.9,0
2019-08-13,21.7,18.3,26.8,72,0.0,0,4.0,1013.8,0
2019-08-14,21.5,17.0,27.5,72,0.0,0,4.3,1013.9,0
2019-08-15,21.0,16.6,27.6,72,0.0,0,5.0,1013.2,0
2019-08-16,20.9,17.1,26.7,72,0.0,0,5.5,1012.5,
2019-08-17,21.3,19.0,26.3,67,0.0,0,5.0,1011.8,
2019-08-18,21.5,19.0,25.7,68,0.0,0,5.0,1011.9,
2019-08-19,21.5,18.1,26.8,71,0.0,0,3.8,1013.1,
2019-08-20,22.9,18.1,28.8,65,0.0,0,3.1,1012.3,0
2019-08-21,23.8,17.2,31.0,62,0.0,0,3.7,1009.3,0
2019-08-22,23.1,19.6,27.9,68,0.0,0,5.2,1007.8,0
2019-08-23,22.6,19.1,27.6,66,0.0,0,5.4,1010.1,
2019-08-24,24.1,19.3,29.6,68,0.0,0,3.3,1012.5,0
2019-08-25,24.3,19.8,30.5,65,0.0,0,4.0,1013.5,0
2019-08-26,24.9,20.5,32.1,62,0.0,0,4.7,1010.5,0
2019-08-27,24.5,20.9,30.9,67,0.0,0,4.8,1009.8,0
2019-08-28,23.7,20.8,28.8,70,0.0,0,3.9,1012.7,0
2019-08-29,24.4,20.7,29.1,67,0.0,0,4.9,1013.6,0
2019-08-30,25.4,21.4,31.5,61,0.0,0,4.1,1012.8,0
2019-08-31,24.5,20.4,30.6,66,0.0,0,3.6,1011.5,0
2019-09-01,24.0,20.3,29.0,70,0.0,0,3.3,1011.2,0
2019-09-02,26.4,21.3,35.0,63,0.0,0,3.3,1012.7,0
2019-09-03,26.6,22.8,31.7,59,0.0,0,4.0,1011.8,0
2019-09-04,27.0,22.1,33.9,55,0.0,0,4.5,1010.0,0
2019-09-05,27.0,23.0,33.3,52,0.0,0,3.6,1012.6,0
2019-09-06,26.3,22.5,32.0,53,0.0,0,5.0,1015.0,0
2019-09-07,25.3,21.0,31.2,55,0.0,0,4.2,1012.8,0
2019-09-08,22.2,18.0,26.3,61,0.0,0,3.2,1011.2,0
2019-09-09,22.4,19.0,27.3,66,0.0,0,4.4,1010.2,1
2019-09-10,22.3,20.6,25.3,66,0.0,0,7.4,1011.2,
2019-09-11,22.4,19.5,26.7,66,0.0,0,5.4,1013.7,
2019-09-12,23.3,18.7,29.2,66,0.0,0,4.2,1013.8,0
2019-09-13,25.3,19.2,32.2,60,0.0,0,4.3,1012.4,0
2019-09-14,26.4,20.7,33.7,57,0.0,0,3.4,1011.4,0
2019-09-15,23.3,19.4,29.5,72,0.0,0,3.8,1010.9,0
2019-09-16,22.4,19.2,27.5,72,0.0,0,3.9,1011.8,0
2019-09-17,22.7,19.7,27.8,66,0.0,0,4.2,1012.9,2
2019-09-18,22.6,18.9,26.4,66,0.0,0,4.0,1011.9,2
2019-09-19,22.1,20.0,26.3,67,0.0,0,5.4,1010.6,1
2019-09-20,22.0,17.9,26.6,66,0.0,0,4.5,1010.8,0
2019-09-21,23.3,18.0,29.6,63,0.0,0,3.9,1010.6,
2019-09-22,24.8,19.1,32.5,56,0.0,0,2.6,1010.7,0
2019-09-23,22.4,19.1,27.7,72,0.0,0,3.5,1012.6,0
2019-09-24,22.7,18.1,28.5,67,0.0,0,3.7,1010.9,0
2019-09-25,23.8,20.1,29.1,66,0.0,0,5.5,1009.0,1
2019-09-26,22.9,20.8,24.7,68,0.0,0,4.8,1013.9,
2019-09-27,21.5,20.2,23.9,69,0.0,0,5.9,1012.2,
2019-09-28,20.4,18.9,21.4,71,0.6,0,3.3,1008.5,
2019-09-29,19.2,15.2,22.9,57,0.0,0,3.5,1010.1,0
2019-09-30,18.4,13.6,23.0,55,0.0,0,4.1,1010.9,0
2019-10-01,19.2,15.0,24.0,54,0.0,0,4.8,1010.7,0
2019-10-02,20.1,14.9,26.6,52,0.0,0,3.7,1012.6,0
2019-10-03,19.7,14.5,25.0,59,0.0,0,2.6,1013.0,0
2019-10-04,19.6,14.6,24.6,62,0.0,0,3.5,1014.9,0
2019-10-05,21.0,15.5,27.7,57,0.0,0,2.4,1015.4,0
2019-10-06,21.5,14.7,30.6,56,0.0,0,2.5,1014.8,0
2019-10-07,21.4,15.4,28.8,60,0.0,0,3.2,1013.0,0
2019-10-08,20.4,15.9,26.7,66,0.0,0,3.3,1010.6,0
2019-10-09,19.7,16.9,23.9,69,0.0,0,3.6,1010.1,
2019-10-10,21.4,18.4,27.4,55,0.0,0,3.2,1011.4,
2019-10-11,22.7,13.8,31.5,29,0.0,0,3.6,1012.4,0
2019-10-12,21.4,16.0,27.9,34,0.0,0,3.4,1010.6,0
2019-10-13,18.9,13.7,24.5,63,0.0,0,3.6,1010.5,0
2019-10-14,19.1,13.2,23.4,66,0.0,0,3.3,1013.0,
2019-10-15,20.5,15.1,27.8,63,0.0,0,3.6,1014.3,0
2019-10-16,22.8,16.4,33.5,49,0.0,0,2.5,1011.3,0
2019-10-17,20.6,17.4,25.2,63,0.0,0,5.3,1008.5,0
2019-10-18,20.2,16.6,24.7,59,0.0,0,4.7,1011.6,0
2019-10-19,20.0,15.0,25.6,56,0.0,0,3.8,1011.7,0
2019-10-20,22.2,16.3,30.2,52,0.0,0,4.7,1011.1,0
2019-10-21,25.2,19.3,33.0,27,0.0,0,3.4,1014.6,0
2019-10-22,25.1,18.0,35.3,31,0.0,0,2.7,1015.9,0
2019-10-23,24.2,17.5,32.6,37,0.0,0,2.0,1011.4,0
2019-10-24,26.0,17.6,35.5,30,0.0,0,2.4,1013.1,0
2019-10-25,25.4,17.6,33.8,20,0.0,0,3.1,1014.2,0
2019-10-26,23.5,17.4,31.3,32,0.0,0,3.1,1008.8,0
2019-10-27,19.6,17.2,22.7,67,0.0,0,6.0,1008.1,
2019-10-28,18.7,13.6,24.7,48,0.0,0,2.7,1013.7,0
2019-10-29,17.2,11.8,22.3,50,0.0,0,3.6,1012.3,0
2019-10-30,18.3,12.9,24.3,33,0.0,0,5.0,1018.4,0
2019-10-31,18.0,11.4,26.1,11,0.0,0,4.2,1019.3,0
2019-11-01,19.3,13.4,28.0,19,0.0,0,4.9,1017.7,0
2019-11-02,18.9,12.2,28.5,29,0.0,0,1.9,1016.4,0
2019-11-03,18.1,10.6,26.2,43,0.0,0,2.4,1014.1,0
2019-11-04,18.2,11.3,26.7,54,0.0,0,2.5,1013.8,0
2019-11-05,18.4,12.1,26.1,62,0.0,0,2.5,1014.7,0
2019-11-06,17.0,12.7,21.7,73,0.0,0,2.4,1014.9,0
2019-11-07,18.4,15.5,23.5,73,0.0,0,3.2,1017.6,
2019-11-08,20.5,12.6,28.8,57,0.0,0,2.2,1017.6,0
2019-11-09,22.2,14.5,32.5,36,0.0,0,2.6,1014.9,0
2019-11-10,18.3,14.1,24.1,71,0.0,0,3.0,1014.8,0
2019-11-11,18.3,16.6,22.4,72,0.0,0,3.2,1016.0,
2019-11-12,18.1,15.1,24.0,74,0.0,0,2.9,1016.7,0
2019-11-13,17.3,14.6,21.8,74,0.0,0,3.0,1015.8,
2019-11-14,17.2,14.0,21.7,73,0.0,0,2.5,1018.3,0
2019-11-15,17.1,13.9,21.8,74,0.0,0,1.9,1017.5,0
2019-11-16,18.1,11.9,25.6,70,0.0,0,1.9,1014.4,0
2019-11-17,22.2,12.6,33.0,38,0.0,0,1.6,1013.8,0
2019-11-18,24.0,17.5,32.7,23,0.0,0,3.9,1010.8,0
2019-11-19,19.8,16.3,25.7,51,0.2,0,2.9,1005.1,
2019-11-20,14.5,11.8,17.4,66,8.7,0,7.2,1002.1,
2019-11-21,15.5,12.2,19.5,62,0.0,0,3.3,1011.9,
2019-11-22,16.5,12.0,21.8,60,0.0,0,3.0,1019.2,0
2019-11-23,17.8,12.8,24.0,46,0.0,0,1.6,1018.6,0
2019-11-24,17.2,10.8,24.8,44,0.0,0,2.6,1017.0,0
2019-11-25,15.8,10.3,20.8,59,0.0,0,4.4,1011.0,0
2019-11-26,15.6,12.0,19.1,36,0.0,0,3.0,1011.3,
2019-11-27,12.7,10.1,14.6,65,11.5,0,5.4,1004.6,
2019-11-28,9.9,8.4,10.8,77,20.4,0,9.4,1002.4,
2019-11-29,10.1,5.8,14.7,67,0.2,0,4.3,1011.2,
2019-11-30,11.9,8.2,15.7,60,0.5,0,4.0,1020.1,
2019-12-01,13.8,10.6,17.9,51,0.0,0,1.3,1018.9,0
2019-12-02,15.1,10.5,21.2,51,0.0,0,2.1,1019.2,0
2019-12-03,16.1,11.9,19.7,56,0.0,0,1.1,1016.9,
2019-12-04,15.0,13.4,17.4,82,24.8,0,5.4,1014.0,
2019-12-05,15.7,11.7,19.8,73,0.0,0,1.9,1018.7,
2019-12-06,16.3,12.8,20.1,68,1.4,0,2.1,1019.9,
2019-12-07,17.3,12.3,19.0,74,0.7,0,3.2,1019.4,
2019-12-08,16.3,13.7,18.4,81,7.7,0,3.5,1016.8,
2019-12-09,15.3,10.7,21.4,70,0.0,0,2.2,1017.6,0
2019-12-10,14.9,10.2,20.4,66,0.0,0,1.9,1022.1,0
2019-12-11,14.7,10.1,19.5,66,0.0,0,2.3,1021.6,0
2019-12-12,16.5,11.8,22.8,65,0.0,0,1.3,1021.6,0
2019-12-13,15.9,11.8,20.6,76,0.0,0,2.1,1018.9,0
2019-12-14,16.2,13.6,19.4,75,0.0,0,2.8,1014.2,
2019-12-15,14.4,10.8,17.4,37,0.0,0,8.2,1016.6,0
2019-12-16,14.1,9.2,20.7,30,0.0,0,3.0,1022.5,0
2019-12-17,13.9,6.4,21.4,24,0.0,0,3.9,1022.6,0
2019-12-18,12.8,7.5,17.6,31,0.0,0,3.4,1017.7,0
2019-12-19,12.9,6.8,19.7,40,0.0,0,1.8,1019.5,0
2019-12-20,16.6,10.4,24.3,27,0.0,0,3.0,1021.8,0
2019-12-21,16.8,11.5,23.0,30,0.0,0,1.9,1018.2,0
2019-12-22,16.0,12.2,20.0,46,12.6,0,8.4,1013.1,
2019-12-23,12.7,10.8,14.7,72,19.0,0,11.4,1010.0,
2019-12-24,12.4,8.6,16.7,68,0.0,0,3.8,1011.1,0
2019-12-25,12.5,9.8,15.0,65,25.5,0,8.0,1012.7,
2019-12-26,10.3,7.9,13.0,67,13.8,0,8.4,1009.4,
2019-12-27,12.0,6.8,17.7,55,0.0,0,3.4,1013.6,0
2019-12-28,11.9,7.3,17.3,61,0.0,0,1.3,1018.6,0
2019-12-29,12.1,7.9,16.3,65,0.0,0,1.9,1020.5,0
2019-12-30,14.4,11.3,18.0,46,0.0,0,4.4,1015.2,1
2019-12-31,15.8,10.1,22.8,40,0.0,0,2.8,1015.7,0
2020-01-01,15.0,9.6,20.6,49,0.0,0,3.4,1015.7,0
2020-01-02,14.6,10.3,20.1,70,0.0,0,3.0,1014.6,0
2020-01-03,15.9,10.5,23.4,53,0.0,0,1.9,1022.6,0
2020-01-04,14.5,9.4,21.2,64,0.0,0,1.8,1025.9,0
2020-01-05,14.2,9.0,21.4,59,0.0,0,1.9,1024.2,0
2020-01-06,16.8,8.5,25.5,35,0.0,0,2.0,1024.0,0
2020-01-07,17.5,12.7,25.7,32,0.0,0,4.6,1019.1,0
2020-01-08,14.1,11.4,17.9,68,0.0,0,3.7,1015.5,1
2020-01-09,13.7,10.9,16.7,58,0.0,0,3.8,1014.6,
2020-01-10,13.1,8.4,18.7,60,0.0,0,2.6,1022.1,0
2020-01-11,12.6,7.5,17.9,67,0.0,0,2.3,1020.2,
2020-01-12,13.2,9.8,17.8,66,0.0,0,2.8,1018.1,0
2020-01-13,13.2,9.1,17.8,67,0.0,0,2.0,1018.9,
2020-01-14,12.7,8.5,17.4,69,0.0,0,1.8,1019.0,0
2020-01-15,12.8,8.4,18.8,68,0.0,0,1.5,1016.0,0
2020-01-16,12.8,9.5,16.2,69,5.0,0,3.4,1017.2,
2020-01-17,12.6,9.1,17.3,71,1.1,0,4.0,1022.1,0
2020-01-18,15.1,9.3,22.4,41,0.0,0,3.2,1021.5,0
2020-01-19,16.9,11.5,24.6,35,0.0,0,4.1,1018.4,0
2020-01-20,15.6,13.4,17.8,65,0.0,0,2.1,1017.7,
2020-01-21,15.0,12.5,17.7,71,0.5,0,3.1,1020.3,
2020-01-22,14.2,10.6,18.5,69,0.0,0,1.6,1021.2,0
2020-01-23,16.1,10.6,23.7,65,0.0,0,3.3,1018.6,0
2020-01-24,16.2,11.2,23.4,63,0.0,0,2.5,1015.4,0
2020-01-25,14.8,11.5,21.1,75,0.0,0,2.3,1017.2,0
2020-01-26,14.8,13.4,16.9,73,0.0,0,3.1,1020.4,
2020-01-27,16.1,11.2,21.9,59,0.0,0,3.9,1021.8,0
2020-01-28,18.2,12.8,23.9,36,0.0,0,4.3,1019.5,0
2020-01-29,19.4,14.9,24.7,24,0.0,0,7.1,1015.7,0
2020-01-30,17.2,11.2,23.4,29,0.0,0,2.3,1018.6,0
2020-01-31,18.2,10.2,27.9,37,0.0,0,2.1,1022.1,0
