month,value,term,lane,theme,geo,source,notes
2014-01,0,Avila Adobe,museum_specific,museum_brand,US-CA,Google Trends via pytrends,Dataset venue; brand search
2024-04,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2024-05,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2024-06,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2024-07,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2024-08,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2024-09,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2024-10,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2024-11,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2024-12,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-01,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-02,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-03,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-04,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-05,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-06,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-07,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-08,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-09,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-10,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-11,100,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2025-12,0,kid friendly museums Los Angeles,discovery_marketing,family_activity,US-CA,Google Trends via pytrends,Family museum intent
2014-01,100,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-02,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-03,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-04,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-05,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-06,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-07,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-08,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-09,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-10,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-11,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2014-12,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-01,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-02,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-03,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-04,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-05,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-06,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-07,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-08,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-09,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-10,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-11,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2015-12,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-01,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-02,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-03,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-04,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-05,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-06,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-07,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-08,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-09,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-10,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-11,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2016-12,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-01,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-02,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-03,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-04,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-05,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-06,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-07,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-08,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-09,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-10,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-11,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2017-12,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-01,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-02,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-03,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-04,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-05,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-06,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-07,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-08,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-09,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-10,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-11,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2018-12,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2019-01,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2019-02,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2019-03,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2019-04,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2019-05,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
2019-06,0,life in the 1840s,discovery_marketing,lifestyle_history,US-CA,Google Trends via pytrends,General lifestyle history curiosity
